tenure,phone_services,internet_services,payment_method,number_customer_service_calls,phone_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,internet_charge_per_min,gender_encoded,contract_duration_encoded
22,1,1,automatic transfer,1,123.3794317,20.97488138,70.6880322,83.78152837,1,0.008991154,1,0
22,1,0,automatic transfer,5,124.8472694,21.22595677,0,19.82830697,0,0.008724,1,0
22,1,0,automatic transfer,6,129.515059,22.01938277,0,20.0800489,0,0.008724,0,0
22,1,1,automatic transfer,5,126.82015,21.55934081,32.65034068,49.60863809,0,0.010434568,1,1
22,0,1,automatic transfer,0,0,0,36.79534026,52.33738006,1,0.01351466,1,1
22,1,1,automatic transfer,1,123.3794317,20.97488138,40.43197481,59.41216931,1,0.013274373,1,1
22,1,1,automatic transfer,1,123.3794317,20.97488138,31.43184164,53.53148668,1,0.013226224,1,1
22,1,1,automatic transfer,8,114.9830166,19.54610991,66.21365046,82.96092357,0,0.007581198,1,1
22,1,0,automatic transfer,7,147.2947262,25.0418514,0,23.5767355,0,0.008724,1,1
22,1,0,mail,2,153.698087,26.12956984,0,19.61109387,0,0.008724,1,1
22,1,0,automatic transfer,2,119.1744024,20.26045095,0,20.34192699,0,0.008724,1,1
10,0,1,mail,0,0,0,30.94127409,43.93657974,0,0.007085345,1,0
10,1,1,automatic transfer,2,117.252609,19.93372649,43.68481033,58.47146937,0,0.008247818,1,0
10,1,1,automatic transfer,3,125.6746425,21.36461632,31.08891433,47.1367207,0,0.006466401,1,0
10,0,1,mail,1,0,0,29.08099382,50.23949982,0,0.009580182,1,0
10,1,1,email,1,129.5863854,22.0306804,41.84254776,57.45975609,0,0.008422733,0,0
10,1,1,mail,1,130.5988279,22.20139188,15.8255352,35.75162286,0,0.003954718,0,0
10,1,1,mail,1,142.998886,24.3099506,40.66564709,58.05656828,0,0.012741113,1,0
10,0,1,automatic transfer,2,0,0,17.52938284,34.66840659,0,0.005856718,0,0
10,0,1,mail,1,0,0,30.097705,46.82164015,0,0.007975436,1,0
10,0,1,mail,2,0,0,17.38657713,37.88912332,0,0.006385434,1,0
10,1,1,automatic transfer,4,123.3794317,20.97488138,41.19563522,55.84959255,1,0.010975439,0,0
10,1,1,email,1,118.8308096,20.20159801,74.71505421,67.64705751,0,0.007870919,0,0
10,1,1,email,0,138.4819549,23.54163641,55.97910495,67.60874409,0,0.006078518,1,0
10,1,1,email,0,123.3794317,20.97488138,61.60683549,84.18497115,1,0.011306216,1,0
10,1,1,email,1,123.3794317,20.97488138,71.84360935,69.48975679,1,0.016078181,1,0
10,1,1,automatic transfer,0,123.3794317,20.97488138,60.99743736,74.65599085,1,0.009464621,1,0
10,1,1,automatic transfer,1,123.3794317,20.97488138,72.66389987,63.19557379,1,0.016086107,1,0
10,1,1,email,1,123.3794317,20.97488138,59.0387846,90.36524127,1,0.008591725,1,0
10,1,1,email,2,123.3794317,20.97488138,65.45006019,97.48962064,1,0.010138405,1,0
10,1,1,automatic transfer,1,123.3794317,20.97488138,53.75705076,61.73059429,1,0.012818569,0,0
10,1,1,automatic transfer,1,123.3794317,20.97488138,56.06880454,80.81941313,1,0.007533943,0,0
10,1,0,mail,0,106.7121489,18.14205465,0,15.34285012,0,0.008724,0,0
10,1,0,mail,0,148.4901683,25.24380845,0,18.66659909,0,0.008724,0,0
10,1,0,email,0,110.4350062,18.77408828,0,23.8499146,0,0.008724,1,0
10,1,0,mail,1,114.1297423,19.40334001,0,19.58281349,0,0.008724,1,0
10,1,0,mail,3,124.2950083,21.12984947,0,19.76934545,0,0.008724,0,0
10,1,0,automatic transfer,2,137.6718365,23.40547768,0,20.31715141,0,0.008724,1,0
10,1,0,mail,1,120.8530365,20.54807391,0,16.8456829,0,0.008724,0,0
10,1,1,automatic transfer,1,143.6502656,24.44824117,35.61906061,52.35079372,0,0.006692673,0,1
10,1,1,mail,0,126.4042881,21.63503051,35.85426205,49.13971084,0,0.006549581,0,1
10,0,1,mail,1,0,0,13.85201001,31.50023256,0,0.00665962,0,1
10,1,1,mail,0,114.4737634,19.61232671,49.33124725,61.87338183,0,0.006673642,0,1
10,1,0,mail,3,107.4931464,18.27341087,0,16.71839968,0,0.008724,0,1
10,1,0,mail,1,124.5512296,21.17209981,0,16.78587172,0,0.008724,1,1
10,1,0,mail,1,121.9863778,20.73844334,0,19.11212124,0,0.008724,1,1
10,1,0,mail,2,119.4134178,20.2999614,0,19.8480904,0,0.008724,1,1
28,1,1,automatic transfer,2,127.5020029,21.67377871,35.22104796,57.02837772,0,0.006564819,1,0
28,0,1,automatic transfer,0,0,0,18.04815964,35.60382561,0,0.007787146,0,0
28,1,1,email,2,128.7405739,21.88424291,17.66598389,35.534974,0,0.008816344,1,0
28,0,1,email,2,0,0,23.1914793,41.691261,0,0.008562907,0,0
28,1,1,automatic transfer,1,128.5353319,21.84989963,14.48178296,32.77006993,0,0.007933719,0,0
28,1,1,automatic transfer,1,106.584137,18.11855994,83.8888486,100.5785245,0,0.007125622,0,0
28,1,1,automatic transfer,1,120.0049269,20.39891667,68.48192912,84.79782017,0,0.007018024,1,0
28,1,1,email,1,131.0182498,22.27222975,86.20739025,104.5369567,0,0.007451174,1,0
28,1,1,automatic transfer,4,123.3794317,20.97488138,77.1996343,97.61396688,1,0.008854795,1,0
28,1,1,automatic transfer,2,123.3794317,20.97488138,83.500585,106.6265094,1,0.008601825,0,0
28,1,1,email,1,123.3794317,20.97488138,74.3949738,95.46224351,1,0.009300137,0,0
28,1,1,automatic transfer,3,123.3794317,20.97488138,70.40352762,90.59372762,1,0.009263095,0,0
28,1,0,mail,1,127.8464721,21.73211409,0,18.88862019,0,0.008724,0,0
28,1,1,mail,0,114.7677791,19.51144,39.48515919,56.76855229,0,0.005522042,1,1
28,1,1,automatic transfer,2,100.351385,17.05810619,64.64322467,82.28697821,0,0.006536086,1,1
28,1,1,automatic transfer,3,92.38344875,15.70399701,82.81237488,95.41730027,0,0.007578997,1,1
28,1,1,automatic transfer,0,122.6886252,20.8556659,57.92652183,76.55717631,0,0.006993106,1,1
28,1,1,automatic transfer,1,123.3794317,20.97488138,75.91705322,93.25737466,1,0.009326207,0,1
28,1,1,email,2,123.3794317,20.97488138,78.63114631,94.70896012,1,0.009336297,0,1
28,1,0,mail,0,121.6285227,20.67585869,0,22.63732111,0,0.008724,0,1
28,1,0,mail,0,125.3839793,21.31461131,0,20.33033909,0,0.008724,0,1
28,1,0,mail,1,134.255684,22.82111002,0,21.66636569,0,0.008724,1,1
62,1,1,automatic transfer,2,145.0328246,24.65629,54.63166607,77.86235281,0,0.00706707,1,0
62,1,1,email,1,118.6407423,20.18748642,77.19358023,97.9308086,0,0.007605042,0,0
62,0,1,automatic transfer,1,0,0,21.7027692,43.62206789,0,0.005901947,1,1
62,1,1,automatic transfer,2,145.6311735,24.75952057,26.0891651,48.43533708,0,0.006633705,1,1
62,1,1,mail,0,131.5010129,22.3571202,39.45980088,59.1798757,0,0.004865932,1,1
62,0,1,email,1,0,0,45.91562301,63.92655313,0,0.006710565,1,1
62,0,1,automatic transfer,2,0,0,18.76164931,40.74334906,0,0.005742184,1,1
62,1,1,automatic transfer,3,127.5637784,21.68773071,41.49526459,63.24737132,0,0.007172014,1,1
62,1,1,automatic transfer,2,129.6086581,22.03519191,92.11798886,106.8234949,0,0.007310119,0,1
62,1,1,email,0,120.804256,20.53964527,87.76768001,105.3681317,0,0.007118672,0,1
62,1,1,email,2,126.4823644,21.50271465,78.3170085,96.99715535,0,0.007747845,0,1
62,1,1,automatic transfer,1,152.5787294,25.93964712,61.12634214,82.07345159,0,0.008475599,1,1
62,1,1,automatic transfer,1,139.9764894,23.80024542,74.63581738,96.98707208,0,0.007759526,1,1
62,1,1,email,2,123.3794317,20.97488138,76.97990039,97.71919737,1,0.012436842,1,1
62,1,0,automatic transfer,1,123.5621137,21.01417971,0,20.82181955,0,0.008724,1,1
62,1,0,automatic transfer,1,127.2052543,21.63264298,0,22.34042872,0,0.008724,1,1
62,1,0,automatic transfer,0,145.5183735,24.7426307,0,19.54748159,0,0.008724,0,1
62,1,0,automatic transfer,2,112.1208734,19.06658551,0,21.18513313,0,0.008724,1,1
62,1,0,mail,0,135.9901461,23.12129732,0,20.70741513,0,0.008724,0,1
62,1,0,automatic transfer,0,154.4342504,26.25630886,0,18.54697182,0,0.008724,0,1
62,1,0,automatic transfer,2,122.1664685,20.77626901,0,18.69811675,0,0.008724,1,1
13,1,1,mail,9,106.7818821,18.15342208,13.94336168,31.59288191,0,0.008351851,1,0
13,1,1,automatic transfer,2,123.1647868,20.93904642,57.27075882,68.58552561,0,0.007179186,1,0
13,0,1,mail,6,0,0,13.51477564,30.85947582,0,0.007113053,0,0
13,0,1,automatic transfer,7,0,0,39.35065291,50.16831113,0,0.010749336,0,0
13,1,1,email,3,116.1544788,19.74756299,38.34539435,54.60899906,0,0.004871836,1,0
13,1,1,automatic transfer,5,111.6282581,18.97799971,41.9890388,52.23234633,0,0.01349105,1,0
13,1,1,email,1,124.158101,21.10793343,31.59859086,49.52894865,0,0.006947603,0,0
13,1,1,email,5,119.53812,20.32271663,33.40147521,54.32838821,0,0.008498076,0,0
13,1,1,email,1,118.6312362,20.16711412,33.53143618,50.5330721,0,0.004891431,1,0
13,1,1,automatic transfer,3,127.9259159,21.74822564,45.47771178,61.06974103,0,0.007581796,0,0
13,1,1,automatic transfer,6,116.6189533,19.82584258,60.93281975,79.50469412,0,0.006433919,0,0
13,1,1,mail,1,111.8239194,19.01056725,56.34909608,69.1432198,0,0.006835973,0,0
13,1,1,mail,5,113.2527014,19.25404609,66.69864261,87.19461384,0,0.008661677,1,0
13,1,1,automatic transfer,6,111.4752722,18.95025605,63.32328939,83.14004495,0,0.007259273,1,0
13,1,1,automatic transfer,5,114.3439818,19.43880946,60.70872833,85.92903051,0,0.008311916,1,0
13,1,1,email,1,123.3794317,20.97488138,69.60452659,77.84298102,1,0.01251775,0,0
13,1,1,email,5,123.3794317,20.97488138,56.1616165,67.2440456,1,0.008932975,0,0
13,1,1,email,8,123.3794317,20.97488138,83.23760539,92.62709056,1,0.010152807,1,0
13,1,1,email,2,123.3794317,20.97488138,54.06325306,68.86389633,1,0.011321274,0,0
13,1,1,mail,2,123.3794317,20.97488138,72.70837802,79.66551168,1,0.009810227,1,0
13,1,1,email,1,123.3794317,20.97488138,55.14687887,64.54843438,1,0.014172263,0,0
13,1,0,mail,3,127.5402039,21.68068218,0,19.83307336,0,0.008724,0,0
13,1,1,email,1,118.6923372,20.17822454,30.19717565,47.43278821,0,0.008170911,1,1
13,1,1,mail,4,117.420147,19.96067576,49.36312569,66.94537193,0,0.007508338,0,1
13,1,0,mail,3,107.5759363,18.28826608,0,19.49751953,0,0.008724,0,1
13,1,0,mail,5,111.5335631,18.95967939,0,19.62422985,0,0.008724,1,1
16,1,1,automatic transfer,1,117.0923783,19.90861741,23.89405168,40.41979612,0,0.004724907,1,0
16,1,1,automatic transfer,1,117.529182,19.98373233,40.82057215,57.97832213,0,0.005160629,0,0
16,1,1,automatic transfer,3,113.671713,19.32732257,45.32621723,62.46015228,0,0.009099461,1,0
16,0,1,mail,2,0,0,26.67579311,43.99533069,0,0.00502128,1,0
16,1,1,email,2,115.1119865,19.57089277,48.32942515,66.00320578,0,0.007030737,1,0
16,1,1,email,0,120.3921096,20.46953579,57.465864,84.56151421,1,0.008084899,0,0
16,1,1,email,0,119.0643773,20.24400198,77.27496312,92.59195224,1,0.011544866,1,0
16,1,1,email,0,117.2146407,19.92925548,79.7606216,93.15414114,1,0.009507845,0,0
16,1,1,automatic transfer,0,120.4885617,20.48598368,61.37357323,76.95306839,1,0.011717942,0,0
16,1,1,email,0,114.7289386,19.50664536,72.79152157,75.65507631,1,0.012285221,1,0
16,1,1,automatic transfer,0,119.2822674,20.28092729,73.86012309,84.09033254,1,0.0098539,0,0
16,1,0,mail,2,115.7262703,19.67634713,0,19.32044426,0,0.008724,1,0
16,1,0,automatic transfer,0,119.6848395,20.3491978,0,16.57716639,0,0.008724,1,0
16,1,0,mail,2,123.4338588,20.98664298,0,16.99634411,0,0.008724,0,0
16,1,0,mail,2,122.4622515,20.82147388,0,16.2356003,0,0.008724,1,0
16,1,0,automatic transfer,1,118.7260809,20.18658634,0,20.59485438,0,0.008724,1,1
16,1,0,mail,0,112.9389694,19.20231192,0,18.63882109,0,0.008724,0,1
16,1,0,automatic transfer,1,116.0656316,19.73399144,0,19.29641907,0,0.008724,0,1
58,1,1,email,1,135.561479,23.04486211,73.14422821,94.76059609,0,0.007212907,0,0
58,1,1,automatic transfer,0,123.3794317,20.97488138,77.48477722,96.32894969,1,0.009947508,0,0
58,1,1,email,1,123.3794317,20.97488138,76.64982533,96.05854815,1,0.009757613,1,0
58,1,1,automatic transfer,0,123.3794317,20.97488138,73.52212222,92.9496544,1,0.010406225,0,0
58,1,1,automatic transfer,1,113.1289002,19.23252175,42.24367924,60.83186029,0,0.006683041,0,1
58,0,1,mail,2,0,0,27.10892465,60.33526431,0,0.008240443,0,1
58,1,1,email,1,102.3179957,17.39411694,54.24549181,60.01412012,0,0.006735667,0,1
58,1,1,automatic transfer,2,127.783651,21.72614912,41.30785776,78.79568634,0,0.007651988,0,1
58,1,1,automatic transfer,2,123.3794317,20.97488138,39.32511862,60.40338983,1,0.012789241,1,1
58,1,1,automatic transfer,0,140.0634531,23.83735286,75.56853994,97.0651987,0,0.007317117,0,1
58,1,1,automatic transfer,1,110.594678,18.81728579,92.36653835,110.4039738,0,0.007014755,0,1
58,1,1,automatic transfer,1,130.0505313,22.14036969,83.57699915,104.0690562,0,0.007165274,1,1
58,1,1,automatic transfer,0,126.4576296,21.54294763,84.01324095,106.2058376,0,0.006991657,0,1
58,1,1,automatic transfer,1,118.3967601,20.1482752,71.32846033,89.25096704,0,0.007757554,1,1
58,1,1,email,1,127.0908785,21.63070811,67.83597678,87.44872239,0,0.00776874,0,1
58,1,1,email,1,129.1944975,21.9977593,74.80331598,96.47222901,0,0.00742478,0,1
58,1,1,email,0,123.3794317,20.97488138,84.27470077,104.3348048,1,0.008941595,1,1
58,1,0,automatic transfer,0,110.2765031,18.74680757,0,24.38967962,0,0.008724,0,1
58,1,0,automatic transfer,1,157.5120617,26.77678134,0,18.60117066,0,0.008724,0,1
58,1,0,automatic transfer,0,116.0132813,19.72395533,0,21.59351784,0,0.008724,0,1
58,1,0,automatic transfer,1,159.1154944,27.04963997,0,17.56412519,0,0.008724,0,1
58,1,0,automatic transfer,0,156.6200593,26.62529408,0,25.23838854,0,0.008724,0,1
49,1,1,automatic transfer,1,104.4328597,17.75454478,31.23514865,51.02159033,0,0.00703774,0,0
49,0,1,email,3,0,0,18.01780676,39.60874023,0,0.006240689,0,0
49,1,1,email,0,133.6762353,22.72571159,77.80537518,99.65681879,0,0.006226049,1,0
49,1,1,email,1,119.6612324,20.34378589,75.12967527,93.265317,0,0.006326313,1,0
49,1,1,email,2,106.8281391,18.16098612,76.56712167,96.91441864,0,0.009612987,0,0
49,1,1,automatic transfer,0,132.5834231,22.54069596,61.0186047,79.81290724,0,0.008291962,1,0
49,1,1,automatic transfer,2,126.7733905,21.55314849,71.02842865,94.42085614,0,0.006860509,1,0
49,1,1,email,4,125.3537966,21.31107528,72.30938076,94.11636506,0,0.006892602,0,0
49,1,1,automatic transfer,1,104.4543578,17.76083722,78.97824454,100.5889228,0,0.006933372,0,0
49,1,1,automatic transfer,4,123.3794317,20.97488138,66.21571752,87.07409503,1,0.009735947,1,0
49,1,1,automatic transfer,4,123.3794317,20.97488138,67.94942329,88.05316757,1,0.010951471,0,0
49,1,1,automatic transfer,3,102.4773933,17.42556446,80.62372055,93.23023965,0,0.008091931,1,1
49,1,0,automatic transfer,1,94.46098093,16.06144288,0,20.03078793,0,0.008724,1,1
49,1,0,automatic transfer,4,126.9106992,21.57354535,0,21.67527275,0,0.008724,1,1
49,1,0,automatic transfer,5,123.2078306,20.94626621,0,18.69550368,0,0.008724,0,1
49,1,0,automatic transfer,4,122.4236707,20.81385533,0,21.49193272,0,0.008724,0,1
25,1,1,automatic transfer,1,120.7059557,20.52448611,32.04461846,54.73463886,0,0.008927141,0,0
25,1,1,email,1,130.6921214,22.21973594,37.10310138,62.82470994,0,0.007889948,0,0
25,1,1,automatic transfer,0,110.8539504,18.84550153,56.34701793,73.40957888,0,0.009062365,1,0
25,0,1,automatic transfer,2,0,0,12.75580109,36.45590601,1,0.010258163,0,0
25,1,1,automatic transfer,1,133.3209145,22.66519737,61.54537718,78.15237524,0,0.008299543,1,0
25,1,1,email,1,114.4149538,19.45274843,68.50892065,83.62689155,0,0.007190341,1,0
25,1,1,automatic transfer,1,115.9349872,19.71085845,75.61130602,95.24807089,0,0.008132607,1,0
25,1,1,email,2,132.9695752,22.60642093,65.10143809,80.50230787,0,0.007887477,1,0
25,1,1,email,1,145.2155065,24.68821888,78.37754083,97.52597837,1,0.011429538,1,0
25,1,1,automatic transfer,3,145.377265,24.71561898,71.51643239,74.85726971,1,0.013392575,1,0
25,1,1,email,2,147.0576378,25.00144048,80.82497695,102.2605574,1,0.009197084,1,0
25,1,1,automatic transfer,2,146.9805895,24.98833352,77.91324758,96.85037575,1,0.00974882,1,0
25,1,1,email,2,148.087563,25.17613039,80.32369204,101.8629626,1,0.00918681,0,0
25,0,1,automatic transfer,0,0,0,18.124123,35.59069829,0,0.008478056,1,1
25,0,1,automatic transfer,3,0,0,38.77451101,58.14572707,0,0.008421813,0,1
25,1,1,automatic transfer,2,111.174422,18.8970105,85.75959975,103.0161266,0,0.006940249,0,1
25,1,0,automatic transfer,2,132.3528097,22.50136077,0,22.46311778,0,0.008724,1,1
25,1,0,mail,1,129.7609598,22.05942958,0,19.3224905,0,0.008724,0,1
25,1,0,automatic transfer,2,134.9224901,22.93835254,0,18.61699457,0,0.008724,1,1
25,1,0,automatic transfer,1,111.7143453,18.99378384,0,15.84752534,0,0.008724,0,1
69,1,1,automatic transfer,2,138.5855941,23.52329616,64.92692097,85.44290007,0,0.00771546,1,0
69,1,1,automatic transfer,1,142.5572053,24.22921495,70.99897625,91.10507832,0,0.007494568,1,0
69,1,1,automatic transfer,2,138.9505589,23.58397386,65.75182805,86.21151369,0,0.00772856,1,0
69,1,1,automatic transfer,3,93.75415035,15.94192952,56.84285956,71.67686326,0,0.009036309,0,1
69,0,1,automatic transfer,1,0,0,26.47248165,45.60119926,0,0.00813463,1,1
69,0,1,mail,1,0,0,14.28187069,41.67018198,0,0.012384468,1,1
69,0,1,automatic transfer,1,0,0,56.25322724,83.31360392,0,0.00848173,1,1
69,0,1,mail,2,0,0,25.51829327,54.27704793,0,0.006463945,1,1
69,1,1,mail,0,122.8478629,20.88529568,12.93335409,36.52763799,0,0.010524628,0,1
69,0,1,automatic transfer,1,0,0,33.96187938,38.65055307,0,0.007918195,1,1
69,1,1,automatic transfer,2,109.0352066,18.5389384,67.38969609,85.60398838,0,0.007042524,1,1
69,1,1,email,1,123.2264441,20.94922198,75.88563736,95.75383927,0,0.007624357,0,1
69,1,1,email,1,124.9640062,21.24839882,76.16866199,96.27741881,0,0.007500945,0,1
69,1,1,automatic transfer,2,126.8770481,21.57091459,69.90112729,90.06267316,0,0.007192288,1,1
69,1,1,email,0,139.0502165,23.63944695,80.71750926,103.1359781,0,0.007112233,1,1
69,1,1,automatic transfer,3,124.9981182,21.25259415,77.74784288,97.60915151,0,0.007851394,1,1
69,1,1,automatic transfer,3,114.9947064,19.55257312,63.80542954,84.38720935,0,0.007361112,1,1
69,1,1,automatic transfer,0,136.024805,23.12666511,87.87164331,106.1983289,0,0.00743819,1,1
69,1,1,automatic transfer,4,123.6714176,21.02504095,65.47180334,84.50851623,0,0.007175394,0,1
69,1,1,email,1,140.0451963,23.81042969,83.52330622,105.3910292,0,0.00785213,1,1
69,1,1,automatic transfer,3,127.6266275,21.69930433,62.3625966,81.88759554,0,0.007117721,0,1
69,1,1,automatic transfer,1,150.1419356,25.52789968,84.58830846,104.9174789,0,0.007482673,0,1
69,1,0,automatic transfer,0,155.3513016,26.41272125,0,24.0275367,0,0.008724,0,1
69,1,0,automatic transfer,0,154.9645411,26.3485466,0,22.49259732,0,0.008724,0,1
69,1,0,automatic transfer,2,124.840038,21.22842738,0,21.80398942,0,0.008724,1,1
69,1,0,automatic transfer,3,149.8818506,25.48030326,0,22.04360043,0,0.008724,0,1
52,1,1,automatic transfer,1,116.1564377,19.74171831,38.22073099,56.3617761,0,0.006714553,0,0
52,0,1,automatic transfer,1,0,0,34.64012566,52.79387774,0,0.006828788,0,0
52,0,1,email,1,0,0,20.32198912,40.08516432,0,0.007300617,1,0
52,1,1,automatic transfer,1,126.6340731,21.52510907,74.00445846,96.67070498,0,0.006721187,0,0
52,1,1,mail,2,106.3448102,18.07797089,52.61355019,73.79360712,0,0.007044872,1,1
52,0,1,automatic transfer,1,0,0,12.27033865,34.00314123,0,0.007424109,0,1
52,0,1,mail,0,0,0,7.853460593,32.15765736,0,0.007035823,1,1
52,1,1,mail,3,111.5883115,18.96598358,60.89281148,79.35637253,0,0.007416714,0,1
52,0,1,automatic transfer,1,0,0,37.8108093,55.57945053,0,0.008004005,0,1
52,1,1,automatic transfer,3,95.33206386,16.20562966,51.74363344,68.88274365,0,0.007700126,0,1
52,1,1,automatic transfer,1,136.177221,23.14833746,65.78230273,83.40121964,0,0.007437619,0,1
52,1,1,mail,0,146.6113181,24.92327024,18.26846253,40.96331486,0,0.008862731,1,1
52,1,1,mail,1,91.70113761,15.58798488,71.76128212,86.10253099,0,0.007657123,1,1
52,1,1,mail,1,125.7373687,21.3738991,64.05744975,84.16280217,0,0.007467146,1,1
52,1,1,automatic transfer,1,147.8074871,25.12428841,82.24681005,102.2697341,0,0.006870396,0,1
52,1,0,automatic transfer,2,137.6134266,23.39347154,0,19.20692563,0,0.008724,1,1
52,1,0,automatic transfer,1,132.1173444,22.45883172,0,20.1332337,0,0.008724,1,1
52,1,0,automatic transfer,0,142.9403305,24.29736474,0,22.0325882,0,0.008724,0,1
52,1,0,automatic transfer,2,125.1710722,21.27763016,0,22.36523226,0,0.008724,0,1
52,1,0,automatic transfer,2,114.3683484,19.44107804,0,21.23895514,0,0.008724,0,1
52,1,0,automatic transfer,0,131.323233,22.32502505,0,20.92432518,0,0.008724,0,1
52,1,0,automatic transfer,2,125.8664767,21.39580103,0,20.3302606,0,0.008724,0,1
52,1,0,automatic transfer,0,142.4641854,24.21677985,0,21.8741375,0,0.008724,0,1
71,0,1,automatic transfer,2,0,0,27.6841475,52.29236111,0,0.007204819,1,0
71,1,1,email,0,121.3270967,20.62550639,81.05013577,99.70446006,0,0.007034933,1,0
71,1,1,automatic transfer,4,123.3794317,20.97488138,84.12511862,104.8347222,1,0.009075287,1,0
71,1,1,automatic transfer,3,126.0941374,21.43588969,53.67862417,68.3631578,0,0.00654361,1,1
71,1,1,automatic transfer,1,127.4641169,21.66833703,44.29779805,56.75711745,0,0.006274112,1,1
71,1,1,mail,0,127.892034,21.73998889,66.00078558,91.41474613,0,0.009766856,1,1
71,1,1,automatic transfer,1,144.8146215,24.61973566,61.85172719,71.31999257,0,0.007544205,0,1
71,1,1,email,1,128.4762973,21.8387305,70.96803952,83.51262402,0,0.007197645,1,1
71,1,1,automatic transfer,0,138.8900848,23.61343536,39.61425837,82.94111088,0,0.006743993,0,1
71,1,1,email,1,135.4598721,23.02608266,70.64774605,84.88540066,0,0.007304523,1,1
71,1,1,mail,0,117.1300435,19.91391759,68.93329195,88.21846353,0,0.009441574,1,1
71,1,1,email,3,93.4542183,15.88738593,72.22377129,90.18365518,0,0.007355344,1,1
71,0,1,email,0,0,0,26.68194199,57.79155368,0,0.004079036,1,1
71,0,1,email,1,0,0,62.17521971,82.09947345,0,0.007998966,0,1
71,1,1,mail,0,111.3009884,18.92032627,71.63626448,92.58560322,0,0.00703925,1,1
71,1,1,automatic transfer,2,126.8233886,21.56182756,59.89223259,90.83194955,0,0.007145116,1,1
71,1,1,automatic transfer,3,119.7441589,20.35723106,83.17576574,112.6553875,0,0.007316697,1,1
71,1,1,automatic transfer,2,130.6715618,22.21315154,81.59674225,101.8511549,0,0.007672199,1,1
71,1,1,mail,0,146.6054625,24.92467361,77.04674359,101.3118368,0,0.007115565,0,1
71,1,1,email,1,154.114575,26.20093323,93.90770383,113.4423043,0,0.007608088,1,1
71,1,1,email,2,140.591487,23.90041721,91.77728367,108.0216833,0,0.007277978,0,1
71,1,1,email,0,133.7461094,22.73597525,83.08061991,106.5575984,0,0.006855636,0,1
71,1,1,email,0,133.1351475,22.63218624,57.85465373,78.35411038,0,0.006024911,0,1
71,1,1,email,0,130.7617179,22.22850192,90.37455656,106.3986251,0,0.007928716,1,1
71,1,1,automatic transfer,2,165.6727266,28.16344836,84.08143303,112.921656,0,0.006808038,0,1
71,1,1,automatic transfer,1,144.131887,24.50383935,94.52555292,116.4336627,0,0.007175359,1,1
71,1,1,mail,0,122.9166987,20.89500111,79.56995355,106.3375443,0,0.007830361,1,1
71,1,1,email,4,123.3794317,20.97488138,83.88467869,106.6368305,1,0.009868693,1,1
71,1,1,email,2,123.3794317,20.97488138,75.55238464,93.90152099,1,0.00940047,0,1
71,1,1,email,3,123.3794317,20.97488138,85.86656217,101.856686,1,0.012805751,1,1
71,1,1,automatic transfer,6,123.3794317,20.97488138,81.25211098,106.6276287,1,0.009487952,1,1
71,1,0,automatic transfer,0,153.1074102,26.02999161,0,23.74035518,0,0.008724,1,1
71,1,0,automatic transfer,0,115.5346223,19.64142486,0,23.15013666,0,0.008724,0,1
71,1,0,automatic transfer,2,146.9513516,24.98079154,0,23.81320877,0,0.008724,0,1
71,1,0,automatic transfer,0,145.9475275,24.80887709,0,19.82564012,0,0.008724,1,1
71,1,0,mail,2,117.9325098,20.04817715,0,22.24035503,0,0.008724,1,1
71,1,0,automatic transfer,1,144.0201155,24.48239573,0,24.58465148,0,0.008724,1,1
71,1,0,automatic transfer,0,128.4557486,21.8376248,0,20.22823983,0,0.008724,0,1
71,1,0,automatic transfer,2,132.513791,22.52778009,0,22.16742645,0,0.008724,0,1
71,1,0,automatic transfer,1,121.0785138,20.58232827,0,19.05437032,0,0.008724,0,1
71,1,0,automatic transfer,2,119.9885355,20.39936986,0,24.11939415,0,0.008724,0,1
21,0,1,automatic transfer,3,0,0,11.76476721,31.42989012,0,0.001935998,1,0
21,0,1,automatic transfer,2,0,0,15.61604102,36.45674473,0,0.004744959,1,0
21,0,1,email,3,0,0,35.82104413,53.63086118,0,0.006201243,0,0
21,0,1,email,2,0,0,24.8855861,42.10824687,1,0.007799089,0,0
21,1,1,automatic transfer,0,122.9089861,20.89449528,68.71982632,83.69385724,0,0.007040793,0,0
21,1,1,automatic transfer,1,114.3084762,19.43261102,73.3802915,89.35097182,0,0.008321026,1,0
21,1,1,email,3,123.3794317,20.97488138,70.95312294,86.57879211,1,0.010726314,1,0
21,1,1,email,2,123.3794317,20.97488138,87.05731987,102.609819,1,0.009907209,1,0
21,1,1,email,1,123.3794317,20.97488138,76.59812483,93.7002779,1,0.009633788,1,0
21,1,1,automatic transfer,0,123.3794317,20.97488138,88.12297608,103.441462,1,0.01198495,0,0
21,1,1,email,0,123.3794317,20.97488138,80.80058405,98.76522405,1,0.011618564,0,0
21,1,1,email,0,123.3794317,20.97488138,56.87090448,75.51022702,1,0.011311572,0,0
21,1,0,automatic transfer,1,127.1980328,21.61068729,0,18.32689003,0,0.008724,1,0
21,1,0,mail,2,125.1486298,21.25865635,0,21.07358884,0,0.008724,1,0
21,1,0,mail,2,118.5433708,20.13787458,0,19.70816367,0,0.008724,1,0
21,1,1,automatic transfer,1,121.814664,20.71026961,51.88954764,70.03768725,0,0.007316369,0,1
